bed_chr	bed_start	bed_end	id	len	size	gap_count	shift_count	hamming_ingroup_incl_gaps	hamming_outgroup_incl_gaps	hamming_in_out_incl_gaps	hamming_ingroup_excl_gaps	hamming_outgroup_excl_gaps	hamming_in_out_excl_gaps	table_browser	shift_count_rel	hamming_in_out_excl_gaps_scl	shift_count_rel_scl	norm2_scl	coding
chr2	16083613	16083663	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_16083613_16083663.maf	50	50	0	1	0.04	0.06	0.0141421355496619	0.04	0.06	0.0141421355496619	chr2:16083613-16083663	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr2	24926945	24926995	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_24926945_24926995.maf	50	50	0	1	0.04	0.08	0.0282842710993239	0.04	0.08	0.0282842710993239	chr2:24926945-24926995	0.02	0.0664763162123709	0.0369170731707317	0.0760392721470971	TRUE
chr2	26053365	26053415	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_26053365_26053415.maf	50	50	0	1	0.08	0.1	0.01414213818384	0.08	0.1	0.01414213818384	chr2:26053365-26053415	0.02	0.0290201244927971	0.0369170731707317	0.0469578312645569	TRUE
chr2	27335845	27335895	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_27335845_27335895.maf	50	50	0	1	0	0.06	0.0424264066489858	0	0.06	0.0424264066489858	chr2:27335845-27335895	0.02	0.103932514908706	0.0369170731707317	0.110294324181897	TRUE
chr2	29303635	29303685	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_29303635_29303685.maf	50	50	0	1	0.04	0.08	0.0282842710993239	0.04	0.08	0.0282842710993239	chr2:29303635-29303685	0.02	0.0664763162123709	0.0369170731707317	0.0760392721470971	TRUE
chr2	29566868	29566918	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_29566868_29566918.maf	50	50	0	1	0	0.02	0.0141421355496619	0	0.02	0.0141421355496619	chr2:29566868-29566918	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr2	32626878	32626928	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_32626878_32626928.maf	50	50	0	1	0	0.06	0.0424264066489858	0	0.06	0.0424264066489858	chr2:32626878-32626928	0.02	0.103932514908706	0.0369170731707317	0.110294324181897	TRUE
chr2	32635644	32635694	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_32635644_32635694.maf	50	50	0	1	0.04	0.08	0.0282842710993239	0.04	0.08	0.0282842710993239	chr2:32635644-32635694	0.02	0.0664763162123709	0.0369170731707317	0.0760392721470971	TRUE
chr2	35193188	35193238	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_35193188_35193238.maf	50	50	0	1	0.02	0.08	0.0424264066489858	0.02	0.08	0.0424264066489858	chr2:35193188-35193238	0.02	0.103932514908706	0.0369170731707317	0.110294324181897	TRUE
chr2	43402034	43402084	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_43402034_43402084.maf	50	50	0	1	0.06	0.12	0.0424264066489858	0.06	0.12	0.0424264066489858	chr2:43402034-43402084	0.02	0.103932514908706	0.0369170731707317	0.110294324181897	TRUE
chr2	46874592	46874642	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_46874592_46874642.maf	50	50	0	1	0.02	0.12	0.0707106751141316	0.02	0.12	0.0707106751141316	chr2:46874592-46874642	0.02	0.178844905324614	0.0369170731707317	0.182615362037435	TRUE
chr2	55545635	55545685	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_55545635_55545685.maf	50	50	0	1	0.04	0.06	0.0141421355496619	0.04	0.06	0.0141421355496619	chr2:55545635-55545685	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr2	61242839	61242864	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr2/chr2_25_acc_61242839_61242864.maf	25	50	25	1	0	0.02	0.0141421355496619	0	0.02	0.0141421355496619	chr2:61242839-61242864	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr2	61252892	61252942	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_61252892_61252942.maf	50	50	0	1	0.02	0.04	0.0141421355496619	0.02	0.04	0.0141421355496619	chr2:61252892-61252942	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr2	61931900	61931950	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_61931900_61931950.maf	50	100	50	2	0.02	0.06	0.0282842710993239	0.02	0.06	0.0282842710993239	chr2:61931900-61931950	0.02	0.0664763162123709	0.0369170731707317	0.0760392721470971	TRUE
chr2	64671288	64671338	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_64671288_64671338.maf	50	50	0	1	0.02	0.1	0.0565685421986477	0.02	0.1	0.0565685421986477	chr2:64671288-64671338	0.02	0.14138871360504	0.0369170731707317	0.146128842554717	TRUE
chr2	65122663	65122688	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr2/chr2_25_acc_65122663_65122688.maf	25	50	25	1	0	0.02	0.0141421355496619	0	0.02	0.0141421355496619	chr2:65122663-65122688	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr2	83528680	83528730	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_83528680_83528730.maf	50	50	0	1	0.06	0.08	0.0141421355496619	0.06	0.08	0.0141421355496619	chr2:83528680-83528730	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr2	85808730	85808780	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_85808730_85808780.maf	50	50	0	1	0	0.06	0.0424264066489858	0	0.06	0.0424264066489858	chr2:85808730-85808780	0.02	0.103932514908706	0.0369170731707317	0.110294324181897	TRUE
chr2	86610341	86610391	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_86610341_86610391.maf	50	50	0	1	0.02	0.1	0.0565685421986477	0.02	0.1	0.0565685421986477	chr2:86610341-86610391	0.02	0.14138871360504	0.0369170731707317	0.146128842554717	TRUE
chr2	97343491	97343541	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_97343491_97343541.maf	50	50	0	1	0	0.04	0.0282842710993239	0	0.04	0.0282842710993239	chr2:97343491-97343541	0.02	0.0664763162123709	0.0369170731707317	0.0760392721470971	TRUE
chr2	104793698	104793748	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_104793698_104793748.maf	50	50	0	1	0.02	0.06	0.0282842710993239	0.02	0.06	0.0282842710993239	chr2:104793698-104793748	0.02	0.0664763162123709	0.0369170731707317	0.0760392721470971	TRUE
chr2	111237866	111237916	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_111237866_111237916.maf	50	50	0	1	0.06	0.08	0.0141421355496619	0.06	0.08	0.0141421355496619	chr2:111237866-111237916	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr2	112967262	112967312	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_112967262_112967312.maf	50	50	0	1	0.1	0.12	0.0141421329154839	0.1	0.12	0.0141421329154839	chr2:112967262-112967312	0.02	0.0290201105392754	0.0369170731707317	0.0469578226412269	TRUE
chr2	112995057	112995107	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_112995057_112995107.maf	50	50	0	1	0	0.02	0.0141421355496619	0	0.02	0.0141421355496619	chr2:112995057-112995107	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr2	112998274	112998324	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_112998274_112998324.maf	50	50	0	1	0.02	0.08	0.0424264066489858	0.02	0.08	0.0424264066489858	chr2:112998274-112998324	0.02	0.103932514908706	0.0369170731707317	0.110294324181897	TRUE
chr2	115257926	115257976	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_115257926_115257976.maf	50	50	0	1	0.08	0.16	0.0565685421986477	0.08	0.16	0.0565685421986477	chr2:115257926-115257976	0.02	0.14138871360504	0.0369170731707317	0.146128842554717	TRUE
chr2	117725612	117725662	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_117725612_117725662.maf	50	50	0	1	0.04	0.1	0.0424264092831639	0.04	0.1	0.0424264092831639	chr2:117725612-117725662	0.02	0.103932521885466	0.0369170731707317	0.110294330756237	TRUE
chr2	117910359	117910409	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_117910359_117910409.maf	50	50	0	1	0	0.02	0.0141421355496619	0	0.02	0.0141421355496619	chr2:117910359-117910409	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr2	118015543	118015593	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_118015543_118015593.maf	50	50	0	1	0	0.06	0.0424264066489858	0	0.06	0.0424264066489858	chr2:118015543-118015593	0.02	0.103932514908706	0.0369170731707317	0.110294324181897	TRUE
chr2	118399695	118399745	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_118399695_118399745.maf	50	50	0	1	0	0.12	0.0848528132979716	0	0.12	0.0848528132979716	chr2:118399695-118399745	0.02	0.21630111099771	0.0369170731707317	0.219428897163379	TRUE
chr2	122483816	122483866	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_122483816_122483866.maf	50	50	0	1	0.04	0.06	0.0141421355496619	0.04	0.06	0.0141421355496619	chr2:122483816-122483866	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr2	122620666	122620716	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_122620666_122620716.maf	50	50	0	1	0.04	0.06	0.0141421355496619	0.04	0.06	0.0141421355496619	chr2:122620666-122620716	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr2	123033725	123033775	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_123033725_123033775.maf	50	50	0	1	0.06	0.08	0.0141421355496619	0.06	0.08	0.0141421355496619	chr2:123033725-123033775	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr2	123574283	123574333	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_123574283_123574333.maf	50	50	0	1	0.02	0.04	0.0141421355496619	0.02	0.04	0.0141421355496619	chr2:123574283-123574333	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr2	124951461	124951511	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_124951461_124951511.maf	50	50	0	1	0.1	0.12	0.0141421329154839	0.1	0.12	0.0141421329154839	chr2:124951461-124951511	0.02	0.0290201105392754	0.0369170731707317	0.0469578226412269	TRUE
chr2	128543310	128543360	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_128543310_128543360.maf	50	50	0	1	0.02	0.08	0.0424264066489858	0.02	0.08	0.0424264066489858	chr2:128543310-128543360	0.02	0.103932514908706	0.0369170731707317	0.110294324181897	TRUE
chr2	136653603	136653653	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_136653603_136653653.maf	50	50	0	1	0.04	0.06	0.0141421355496619	0.04	0.06	0.0141421355496619	chr2:136653603-136653653	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr2	137364704	137364754	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_137364704_137364754.maf	50	50	0	1	0.02	0.04	0.0141421355496619	0.02	0.04	0.0141421355496619	chr2:137364704-137364754	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr20	4691903	4691953	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr20/chr20_50_acc_4691903_4691953.maf	50	50	0	1	0	0.08	0.0565685421986477	0	0.08	0.0565685421986477	chr20:4691903-4691953	0.02	0.14138871360504	0.0369170731707317	0.146128842554717	TRUE
chr20	7637831	7637881	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr20/chr20_50_acc_7637831_7637881.maf	50	50	0	1	0	0.02	0.0141421355496619	0	0.02	0.0141421355496619	chr20:7637831-7637881	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr20	8135580	8135630	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr20/chr20_50_acc_8135580_8135630.maf	50	50	0	1	0	0.02	0.0141421355496619	0	0.02	0.0141421355496619	chr20:8135580-8135630	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr20	13750033	13750083	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr20/chr20_50_acc_13750033_13750083.maf	50	50	0	1	0	0.02	0.0141421355496619	0	0.02	0.0141421355496619	chr20:13750033-13750083	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr21	1771541	1771591	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr21/chr21_50_acc_1771541_1771591.maf	50	50	0	1	0.02	0.04	0.0141421355496619	0.02	0.04	0.0141421355496619	chr21:1771541-1771591	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr21	1963924	1963974	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr21/chr21_50_acc_1963924_1963974.maf	50	50	0	1	0.06	0.12	0.0424264066489858	0.06	0.12	0.0424264066489858	chr21:1963924-1963974	0.02	0.103932514908706	0.0369170731707317	0.110294324181897	TRUE
chr22	692634	692684	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr22/chr22_50_acc_692634_692684.maf	50	50	0	1	0	0.08	0.0565685421986477	0	0.08	0.0565685421986477	chr22:692634-692684	0.02	0.14138871360504	0.0369170731707317	0.146128842554717	TRUE
chr23	1601323	1601373	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr23/chr23_50_acc_1601323_1601373.maf	50	50	0	1	0.02	0.06	0.0282842710993239	0.02	0.06	0.0282842710993239	chr23:1601323-1601373	0.02	0.0664763162123709	0.0369170731707317	0.0760392721470971	TRUE
chr24	5587186	5587236	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr24/chr24_50_acc_5587186_5587236.maf	50	50	0	1	0	0.06	0.0424264066489858	0	0.06	0.0424264066489858	chr24:5587186-5587236	0.02	0.103932514908706	0.0369170731707317	0.110294324181897	TRUE
chr26	3386264	3386314	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr26/chr26_50_acc_3386264_3386314.maf	50	50	0	1	0	0.06	0.0424264066489858	0	0.06	0.0424264066489858	chr26:3386264-3386314	0.02	0.103932514908706	0.0369170731707317	0.110294324181897	TRUE
chr28	1034488	1034538	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr28/chr28_50_acc_1034488_1034538.maf	50	50	0	1	0	0.02	0.0141421355496619	0	0.02	0.0141421355496619	chr28:1034488-1034538	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr3	1931343	1931393	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_1931343_1931393.maf	50	50	0	1	0.02	0.04	0.0141421355496619	0.02	0.04	0.0141421355496619	chr3:1931343-1931393	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr3	2246027	2246077	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_2246027_2246077.maf	50	50	0	1	0.06	0.1	0.0282842737335019	0.06	0.1	0.0282842737335019	chr3:2246027-2246077	0.02	0.0664763231891318	0.0369170731707317	0.0760392782464369	TRUE
chr3	2743257	2743307	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_2743257_2743307.maf	50	50	0	1	0.02	0.04	0.0141421355496619	0.02	0.04	0.0141421355496619	chr3:2743257-2743307	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr3	2978396	2978446	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_2978396_2978446.maf	50	50	0	1	0.02	0.04	0.0141421355496619	0.02	0.04	0.0141421355496619	chr3:2978396-2978446	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr3	7465871	7465921	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_7465871_7465921.maf	50	50	0	1	0.02	0.12	0.0707106751141316	0.02	0.12	0.0707106751141316	chr3:7465871-7465921	0.02	0.178844905324614	0.0369170731707317	0.182615362037435	TRUE
chr3	9581078	9581128	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_9581078_9581128.maf	50	50	0	1	0.02	0.06	0.0282842710993239	0.02	0.06	0.0282842710993239	chr3:9581078-9581128	0.02	0.0664763162123709	0.0369170731707317	0.0760392721470971	TRUE
chr3	14108388	14108438	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_14108388_14108438.maf	50	50	0	1	0.04	0.06	0.0141421355496619	0.04	0.06	0.0141421355496619	chr3:14108388-14108438	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr3	15202379	15202429	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_15202379_15202429.maf	50	50	0	1	0	0.02	0.0141421355496619	0	0.02	0.0141421355496619	chr3:15202379-15202429	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr3	18122386	18122436	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_18122386_18122436.maf	50	50	0	1	0	0.1	0.0707106803824877	0	0.1	0.0707106803824877	chr3:18122386-18122436	0.02	0.178844919278136	0.0369170731707317	0.182615375702858	TRUE
chr3	18939875	18939925	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_18939875_18939925.maf	50	50	0	1	0.06	0.12	0.0424264066489858	0.06	0.12	0.0424264066489858	chr3:18939875-18939925	0.02	0.103932514908706	0.0369170731707317	0.110294324181897	TRUE
chr3	20419665	20419715	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_20419665_20419715.maf	50	50	0	1	0.02	0.04	0.0141421355496619	0.02	0.04	0.0141421355496619	chr3:20419665-20419715	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr3	21408097	21408147	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_21408097_21408147.maf	50	50	0	1	0.02	0.06	0.0282842710993239	0.02	0.06	0.0282842710993239	chr3:21408097-21408147	0.02	0.0664763162123709	0.0369170731707317	0.0760392721470971	TRUE
chr3	21413554	21413604	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_21413554_21413604.maf	50	50	0	1	0	0.02	0.0141421355496619	0	0.02	0.0141421355496619	chr3:21413554-21413604	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr3	25557234	25557284	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_25557234_25557284.maf	50	50	0	1	0.02	0.04	0.0141421355496619	0.02	0.04	0.0141421355496619	chr3:25557234-25557284	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr3	26953271	26953321	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_26953271_26953321.maf	50	50	0	1	0.02	0.04	0.0141421355496619	0.02	0.04	0.0141421355496619	chr3:26953271-26953321	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr3	29440635	29440685	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_29440635_29440685.maf	50	50	0	1	0	0.1	0.0707106803824877	0	0.1	0.0707106803824877	chr3:29440635-29440685	0.02	0.178844919278136	0.0369170731707317	0.182615375702858	TRUE
chr3	33786093	33786143	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_33786093_33786143.maf	50	50	0	1	0.04	0.06	0.0141421355496619	0.04	0.06	0.0141421355496619	chr3:33786093-33786143	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr3	33788105	33788155	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_33788105_33788155.maf	50	50	0	1	0.02	0.04	0.0141421355496619	0.02	0.04	0.0141421355496619	chr3:33788105-33788155	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr3	33796208	33796258	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_33796208_33796258.maf	50	50	0	1	0	0.02	0.0141421355496619	0	0.02	0.0141421355496619	chr3:33796208-33796258	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	TRUE
chr3	37918488	37918538	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_37918488_37918538.maf	50	50	0	1	0	0.06	0.0424264066489858	0	0.06	0.0424264066489858	chr3:37918488-37918538	0.02	0.103932514908706	0.0369170731707317	0.110294324181897	TRUE
chr3	49234419	49234469	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_49234419_49234469.maf	50	50	0	1	0	0.06	0.0424264066489858	0	0.06	0.0424264066489858	chr3:49234419-49234469	0.02	0.103932514908706	0.0369170731707317	0.110294324181897	TRUE
chr3	54236296	54236346	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_54236296_54236346.maf	50	50	0	1	0.02	0.06	0.0282842710993239	0.02	0.06	0.0282842710993239	chr3:54236296-54236346	0.02	0.0664763162123709	0.0369170731707317	0.0760392721470971	TRUE
chr3	55789393	55789443	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_55789393_55789443.maf	50	50	0	1	0	0.14	0.0989949514818116	0	0.14	0.0989949514818116	chr3:55789393-55789443	0.02	0.253757316670805	0.0369170731707317	0.256428637354451	TRUE
chr3	56340653	56340703	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_56340653_56340703.maf	50	50	0	1	0	0.06	0.0424264066489858	0	0.06	0.0424264066489858	chr3:56340653-56340703	0.02	0.103932514908706	0.0369170731707317	0.110294324181897	TRUE
chr3	56342313	56342363	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_56342313_56342363.maf	50	50	0	1	0	0.08	0.0565685421986477	0	0.08	0.0565685421986477	chr3:56342313-56342363	0.02	0.14138871360504	0.0369170731707317	0.146128842554717	TRUE
chr3	66317184	66317234	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_66317184_66317234.maf	50	50	0	1	0.02	0.06	0.0282842710993239	0.02	0.06	0.0282842710993239	chr3:66317184-66317234	0.02	0.0664763162123709	0.0369170731707317	0.0760392721470971	TRUE
chr3	67486012	67486062	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_67486012_67486062.maf	50	50	0	1	0.02	0.08	0.0424264066489858	0.02	0.08	0.0424264066489858	chr3:67486012-67486062	0.02	0.103932514908706	0.0369170731707317	0.110294324181897	TRUE
chr3	67494996	67495046	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_67494996_67495046.maf	50	50	0	1	0	0.04	0.0282842710993239	0	0.04	0.0282842710993239	chr3:67494996-67495046	0.02	0.0664763162123709	0.0369170731707317	0.0760392721470971	TRUE
